,0,1,2,3,4,5,6
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.14285714285714285,0.0,0.0,0.11428571428571428,0.0,0.0,0.9107142857142858
2,0.0,0.0,0.8068027210884353,0.14285714285714285,0.0,0.0,0.4357142857142857
3,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.7956709956709956
4,0.7551020408163264,0.0,0.12315270935960593,0.0,0.0,0.0,0.7912087912087912
