,train_losses,valid_losses,mAPs,precisions,recalls,f1s
37,0.031126071716535766,13.744590588978358,0.0008137110308701623,0.008791208791208791,0.010781671159029648,0.009685230024213069
38,0.02998218151195994,13.015026637486049,0.23134710568076886,0.2954079068434829,0.29380053908355797,0.2787008984668803
39,0.02703009468485724,13.219838721411568,0.07794090052691606,0.07731092436974792,0.14285714285714285,0.09967807178161536
40,0.02448730392135539,13.199237755366735,0.10022009194538775,0.07552083333333333,0.14285714285714285,0.09785745971574901
41,0.024060552166599147,12.754431281770978,0.4920059161457608,0.5395763177457391,0.5471698113207547,0.5128395874467259
42,0.02419739135734315,13.376591580254692,0.0008137110308701623,0.0071428571428571435,0.010781671159029648,0.008592910848549939
43,0.022796495659452565,13.510551588875908,0.0008137110308701623,0.008281573498964804,0.010781671159029648,0.009367681498829033
44,0.025002317819392907,12.835063219070435,0.49477092823558866,0.5315080552013484,0.5471698113207547,0.5124188010979269
45,0.030866814460956824,13.370059626443046,0.04282060120436768,0.060692020978328994,0.08086253369272237,0.06932654216185624
46,0.03409365251800924,12.899442774908882,0.5125958946713663,0.5548857331730791,0.5471698113207547,0.5202314470490936
47,0.024125126348632685,13.106283562523979,0.07499053906670106,0.05822829131652661,0.10242587601078168,0.07400990956654306
48,0.02006755031223567,14.0065940788814,0.005085693942938514,0.023419203747072598,0.026954177897574125,0.025062656641604
49,0.017560950743983377,13.029703106198992,0.4907909813809232,0.5269279654554685,0.5471698113207547,0.510971985132498
50,0.02043037861585617,13.063124792916435,0.41844717638551054,0.32617374311729186,0.4447439353099731,0.3697498645550593
51,0.022336375179155817,14.128571271896362,0.0008137110308701623,0.008791208791208791,0.010781671159029648,0.009685230024213069
52,0.027000200952280243,13.757954699652535,0.0,0.0,0.0,0.0
53,0.03518381250916787,14.014511517116002,0.0,0.0,0.0,0.0
54,0.11226850291186909,13.272455079214913,0.03369272237196765,0.032467532467532464,0.0673854447439353,0.04382120946538124
55,0.05538739538136518,12.899308409009661,0.30874273317242223,0.24485684883386966,0.31266846361185985,0.2614685032706174
56,0.026736429382888775,13.9155022416796,0.4622977672650372,0.518568157378899,0.5363881401617251,0.5050382792448801
57,0.01786013687345779,14.239072629383632,0.0008137110308701623,0.007326007326007326,0.010781671159029648,0.008724100327153756
58,0.016001934466778108,13.896797588893346,0.48110017313875497,0.49993479026291443,0.5363881401617251,0.4992708148781534
59,0.014135592318368409,13.715491839817592,0.11648888609408667,0.060813942708816175,0.1266846361185984,0.0815468507152077
60,0.013398574911198526,13.53693951879229,0.5323418862700613,0.5068612894338929,0.5471698113207547,0.5033515954316169
61,0.013685732113443455,13.573178018842425,0.389381104071131,0.3249744797984996,0.40161725067385445,0.3455465087120993
62,0.017172713219276013,14.142661537442889,0.035247345522464016,0.061311475409836065,0.059299191374663066,0.060223373968902816
63,0.031230929641509957,13.887614965438843,0.04277068606011291,0.055984555984555984,0.07816711590296496,0.06524184476940383
64,0.018200097429864812,13.380102702549525,0.49022534362391385,0.47548095772646193,0.5121293800539084,0.467862330790057
65,0.012935755299931427,14.332883528300695,0.07208640510151075,0.08188817398880735,0.15633423180592992,0.10645648191106215
66,0.0119420001283288,14.61688917023795,0.0008137110308701623,0.008528784648187633,0.010781671159029648,0.009523809523809516
