,train_losses,valid_losses,mAPs,precisions,recalls,f1s
0,18.78461538042341,16.76626259940011,0.14076773566569484,0.05798319327731093,0.16326530612244897,0.07259001161440184
1,16.712168557303293,15.946992601667132,0.01020408163265306,0.023809523809523808,0.04081632653061224,0.030075187969924807
2,14.73182473863874,13.80697318485805,0.27006802721088435,0.24733124018838307,0.38775510204081637,0.2569264069264069
